openalex_id,issn,issn_l,is_in_doaj,is_core,publisher_id,publisher
S2739009134,0716-7520,0716-7520,True,False,P4310315515,University of La Serena
S4210213702,0716-8756,0716-8756,False,False,P4353108576,Centro de Informacion Tecnologica
S206910646,0717-1285,0717-1285,False,False,P4310315505,Pontifical Catholic University of Chile
S4210177918,0717-4004,0717-4004,False,False,,
S4210220945,0717-4675,0717-4675,False,False,,
S201527612,0717-5698,0717-5698,False,False,,
S206176358,0717-5906,0717-5906,False,True,P4310315478,University of Chile
S124278815,0717-6201,0301-732X,False,False,P4310315531,Austral University of Chile
S4210215706,0717-621X,0716-5811,True,False,,
S86165655,0717-6295,0049-3449,False,False,P4310315505,Pontifical Catholic University of Chile
S201527612,0717-7348,0717-5698,False,False,,
S4210204132,0717-7704,0717-7704,False,False,,
S4210204132,0717-7712,0717-7704,False,False,,
S134368790,0718-0195,0718-0195,False,False,,
S4210170080,0718-0446,0718-0446,False,False,P4310315529,Universidad Santo Tomás
S4306526292,0718-0551,0718-0551,False,False,,
S4210213702,0718-0764,0716-8756,False,False,P4353108576,Centro de Informacion Tecnologica
S4210231868,0718-090X,0716-1417,False,True,,
S4210189890,0718-1051,0718-1051,True,False,P4310315505,Pontifical Catholic University of Chile
S2737319093,0718-1701,0718-1701,False,False,P4310315502,Universidad Tecnológica Metropolitana. Departamento Gestión de la Información
S27967161,0718-1876,0718-1876,True,True,P4310310987,Multidisciplinary Digital Publishing Institute
S121660858,0718-2201,0716-4254,False,False,P4310315521,Universidad de Los Lagos
S4393915642,0718-3712,0718-3712,False,False,,
S4210177918,0718-4565,0717-4004,False,False,,
S4210228747,0718-4654,0718-4654,True,False,P4310315492,Conferencia Académica Permanente de Investigación Contable (CAPIC)
S4210228747,0718-4662,0718-4654,True,False,P4310315492,Conferencia Académica Permanente de Investigación Contable (CAPIC)
S1032369396,0718-4883,0033-698X,False,False,P4310315491,University of Concepción
S4306526292,0718-4913,0718-0551,False,False,,
S4210211945,0718-5006,0718-5006,False,False,P4310312277,SciELO
S2737730066,0718-5049,0718-5049,False,False,P4310315501,Saint-Petersburg University
S4210232411,0718-5073,0716-2952,False,False,P4310315505,Pontifical Catholic University of Chile
S134368790,0718-5200,0718-0195,False,False,,
S4404662320,0718-5308,0718-5308,False,False,,
S2736684073,0718-5391,0718-5391,False,True,P4310312277,SciELO
S4210190999,0718-5456,0718-5456,False,False,P4310315476,Adolfo Ibáñez University
S206910646,0718-5758,0717-1285,False,False,P4310315505,Pontifical Catholic University of Chile
S9179619,0718-5820,0718-5820,False,True,P4310315524,"Instituto de Investigaciones Agropecuarias, INIA"
S9179619,0718-5839,0718-5820,False,True,P4310315524,"Instituto de Investigaciones Agropecuarias, INIA"
S4404662320,0718-7041,0718-5308,False,False,,
S12967714,0718-7181,0568-3939,True,False,,
S4210222764,0718-7432,0718-7432,True,False,P4310315495,Academy of Christian Humanism University
S2737867240,0718-8706,0718-8706,True,False,P4310315510,Executive Business School
S4210218825,0718-8870,0716-5927,False,False,,
S4210220945,0718-9273,0717-4675,False,False,,
S2736954754,0718-9303,0067-9674,True,False,P4310315478,University of Chile
S4210177919,0718-9389,0718-9389,False,False,,
S4210232918,0718-9729,0716-0488,False,False,,
S2736684073,0719-0107,0718-5391,False,True,P4310312277,SciELO
S2739122990,0719-0964,0719-0964,False,False,,
S4210201623,0719-1243,0716-1832,True,False,P4310315478,University of Chile
S4210209537,0719-1820,0719-1820,False,False,,
S4210209537,0719-1839,0719-1820,False,False,,
S4210189890,0719-1855,0718-1051,True,False,P4310315505,Pontifical Catholic University of Chile
S4210177919,0719-2150,0718-9389,False,False,,
S4306526289,0719-2215,0719-2215,True,False,P4310315489,Universidad Gabriela Mistral. Centro de Estudios Medievales
S2738847577,0719-2827,0719-2827,False,False,P4310315508,University of Santiago
S2739009134,0719-3262,0716-7520,True,False,P4310315515,University of La Serena
S2737277418,0719-3335,0719-3335,False,False,P4310315485,Eltopo Editores
S2736991896,0719-3653,0719-3653,True,False,,
S4210167915,0719-3661,0719-3661,True,False,P4310315505,Pontifical Catholic University of Chile
S4210167915,0719-367X,0719-3661,True,False,P4310315505,Pontifical Catholic University of Chile
S2736991896,0719-3688,0719-3653,True,False,,
S2736865885,0719-3726,0719-3726,True,False,P4310315500,Temuco Catholic University
S4210212991,0719-3904,0719-3904,False,False,,
S4210170080,0719-448X,0718-0446,False,False,P4310315529,Universidad Santo Tomás
S2737790442,0719-4706,0719-4706,True,False,P4310315521,Universidad de Los Lagos
S4210212991,0719-532X,0719-3904,False,False,,
S2737694596,0719-5338,0716-1077,False,False,P4310315478,University of Chile
S4210222764,0719-5699,0718-7432,True,False,P4310315495,Academy of Christian Humanism University
S4306526289,0719-689X,0719-2215,True,False,P4310315489,Universidad Gabriela Mistral. Centro de Estudios Medievales
S4210190999,0719-8949,0718-5456,False,False,P4310315476,Adolfo Ibáñez University
S162735806,0730-2347,0730-2347,True,True,P4320800704,Texas Heart Institute
S93707827,0733-2491,0733-2491,False,False,P4310316433,University of Pittsburgh School of Law
S4210169554,0738-0534,0738-0534,False,False,,
S126771428,0742-3225,0742-3225,False,True,P4320800633,Society of Teachers of Family Medicine
S17998212,0748-7711,0748-7711,False,True,P4310315651,United States Department of Veterans Affairs
S15111687,0753-3322,0753-3322,True,True,P4310320990,Elsevier BV
S4210202530,0761-2990,0761-2990,False,True,,
S2898414893,0768-598X,0768-598X,False,True,P4310320990,Elsevier BV
S4210188032,0772-0793,0772-0793,False,False,P4310320561,Brill
S4210188032,0772-084X,0772-0793,False,False,P4310320561,Brill
S2764845945,0774-2908,0774-2908,False,False,P4310322059,Leuven University Press
S2738889447,0783-6104,0783-6104,True,False,,
S4393915917,0786-3012,0786-3012,False,False,,
S130197480,0791-6833,0791-6833,True,True,P4310320322,De Gruyter Open
S4210173928,0797-0048,0797-0048,False,False,,
S4210175031,0798-1015,0798-1015,False,False,,
S4210195103,0798-2259,0798-2259,True,False,P4310318780,University of Zulia
S4210215788,0799-3889,0799-3889,False,False,P4310321629,University of the West Indies
S4210187227,0808-2227,0808-2227,False,False,P4310314071,University of Oslo Library
S2764450124,0818-8149,0818-8149,False,False,P4310320515,University of Queensland Press
S2764904417,0826-435X,0826-435X,False,True,,
S4210227870,0847-3889,0847-3889,False,False,P4310320379,University of Alberta Library
S85105959,0850-5780,2308-7854,True,False,,
S2737534011,0852-0976,0852-0976,False,False,P4310315061,Muhammadiyah University Press
S2737793310,0852-8489,0852-8489,False,False,P4310315272,University of Indonesia
S2736615430,0853-1773,0853-1773,False,False,P4310315095,Faculty of Medicine Universitas Indonesia
S2736859447,0853-4098,0853-4098,False,False,P4310315127,Institute for Research and Public Services
S4210186507,0853-5884,0853-5884,False,False,P4310315073,Pusat Penelitian dan Pengembangan Perikanan
S4210184505,0853-6384,0853-6384,False,False,P4310314959,Gadjah Mada University
S2737711927,0853-7380,0853-7380,False,False,P4310314951,Pusat Penelitian dan Pengembangan Peternakan
S2764833687,0853-8654,0853-8654,True,False,P4310314959,Gadjah Mada University
S4210180205,0853-8727,0853-8727,False,False,P4310315290,Politeknik Negeri Semarang
S2765028145,0853-8980,0853-8980,False,False,P4310315073,Pusat Penelitian dan Pengembangan Perikanan
S4210178931,0853-9340,0853-9340,True,False,P4310314959,Gadjah Mada University
S4210178780,0853-9847,0853-9847,False,False,P4310315055,Bandung Institute of Technology
S2739203486,0853-9987,0853-9987,False,False,P4310315050,National Institute of Health Research and Development
S4210232003,0854-0594,0854-0594,False,False,P4310314935,Sekolah Tinggi Agama Islam Negeri (STAIN) Kudus
S4210225333,0854-3429,0854-3429,False,False,P4310314986,Institut Seni Budaya Indonesia Bandung
S4210211770,0856-7212,0856-7212,False,False,P4310321518,African Journals OnLine
S2764753125,0859-4074,0859-4074,False,False,,
S4210186485,0861-5160,0861-5160,False,True,P4310314729,Procon Ltd.
S4210203180,0861-6663,0861-6663,False,False,P4310320322,De Gruyter Open
S170553070,0862-8432,0862-8432,True,False,P4310314207,Charles University
S2738580770,0864-4659,0864-4659,False,False,P4310314891,Instituto de Información Científica Tecnológica (IDICT)
S4210236349,0869-8678,0869-8678,False,False,,
S2898196012,0870-8312,0870-8312,False,True,P4310320990,Elsevier BV
S4210176261,0873-366X,0873-366X,False,False,P4310318480,University of Porto
S2737011485,0874-1409,0874-1409,False,False,P4310318506,APEAA/Associação Portuguesa de Estudos Anglo-Americanos/Portuguese Association for Anglo-American Studies
S4210188730,0884-2035,0884-2035,False,True,,
S4210209200,0886-3067,0886-3067,True,False,,
S4393916108,0888-6601,0888-6601,False,False,,
S75532096,0894-8569,0894-8569,False,True,P4310319869,Hindawi Publishing Corporation
S4393916205,0894-9832,0894-9832,False,False,,
S2738453268,0896-4297,0896-4297,False,False,P4310320338,Catholic Theological Union Library
S2764971310,0899-6180,0899-6180,False,True,,
S4210173034,0899-8280,0899-8280,False,True,P4310320547,Taylor & Francis
S2764353337,0899-8299,0899-8299,False,True,,
S4210184276,0921-142X,0921-142X,False,False,P4310318591,Utrecht University Library Open Access Journals (Publishing Services)
S4163774,0929-6441,0929-6441,True,True,P4310320990,Elsevier BV
S201936961,0956-3202,0956-3202,False,True,P4310320017,SAGE Publishing
S65894173,0958-0670,0958-0670,False,True,P4310320595,Wiley
S2736738240,0969-7373,0969-7373,False,False,P4310320322,De Gruyter Open
S2764376875,0970-020X,0970-020X,False,True,P4320800656,Oriental Scientific Publishing Company
S65200941,0971-4065,0971-4065,True,True,P4310320448,Medknow
S112025928,0971-5851,0971-5851,False,True,P4310320000,Thieme Medical Publishers (Germany)
S147245081,0971-5916,0971-5916,True,True,P4310320448,Medknow
S85334534,0971-6866,1998-362X,False,True,P4310320448,Medknow
S2737651596,0971-7587,0971-7587,False,False,P4310318707,"Indian Association of Preventive and Social Medicine, Uttar Pradesh & Uttarakhand"
S2739019525,0971-7749,0971-7749,False,True,P4310320448,Medknow
S71239593,0972-0707,0972-0707,False,True,P4310320448,Medknow
S80339509,0972-2823,0022-3859,False,True,P4310320448,Medknow
S181849870,0972-5229,0972-5229,False,True,P4310320448,Medknow
S2764727456,0972-5547,0972-5547,False,True,,
S2764484637,0972-768X,0972-768X,False,False,P4324262928,Sadguru Publications
S158746746,0972-9062,0972-9062,True,True,P4310320448,Medknow
S71644372,0972-9747,0972-9747,False,True,P4310320448,Medknow
S167769348,0973-029X,0973-029X,False,True,P4310320448,Medknow
S55477831,0973-1229,1998-4014,False,True,P4310320448,Medknow
S40318847,0973-1296,0973-1296,False,True,P4310320017,SAGE Publishing
S53738828,0973-1482,1998-4138,False,True,P4310320256,BioMed Central
S133347431,0973-2284,0973-2284,False,True,P4310320448,Medknow
S36470231,0973-3922,0378-6323,False,True,P4310320448,Medknow
S4387289641,0973-5216,0973-5216,False,False,P4310318756,National Law School of India University
S129505552,0973-6042,0973-6042,False,True,P4310320448,Medknow
S4210222222,0973-6069,0973-6069,False,True,P4310318668,Research India Publications
S132239082,0973-6581,0973-6581,False,True,P4310320448,Medknow
S4404662037,0973-7049,0973-7049,False,False,,
S65171370,0973-7138,0250-5991,False,True,P4310319900,Springer Science+Business Media
S2476582842,0973-7510,0973-7510,True,True,P4353108566,Dr. M.N. Khan
S99612230,0973-7669,0250-4707,False,True,P4310319900,Springer Science+Business Media
S91650206,0973-7677,0256-2499,False,True,P4310319900,Springer Science+Business Media
S4210233340,0973-7685,0253-4142,False,True,P4310319965,Springer Nature
S115516119,0973-7731,0022-1333,False,True,P4310319965,Springer Nature
S157804282,0973-774X,0253-4126,False,True,P4310319900,Springer Science+Business Media
S44378360,0973-7758,0250-6335,False,True,P4310319965,Springer Nature
S132239082,0973-7847,0973-6581,False,True,P4310320448,Medknow
S52073246,0973-8258,0973-8258,False,True,P4310320448,Medknow
S66408587,0973-8398,0973-8398,False,False,P4310320448,Medknow
S4210208286,0974-1496,0974-1496,False,False,,
S4210222222,0974-1828,0973-6069,False,True,P4310318668,Research India Publications
S196725758,0974-2077,0974-2077,True,True,P4310320448,Medknow
S2764644552,0974-2328,0974-2328,False,False,,
S2764968390,0974-2441,0974-2441,False,False,P4322697801,Innovare Academic Sciences
S2737442191,0974-2891,0974-2891,False,True,P4310318769,International Journal of Cyber Criminology
S2764701313,0974-4665,0974-4665,False,True,,
S52086871,0974-5130,0377-4929,True,True,P4310320448,Medknow
S196725758,0974-5157,0974-2077,True,True,P4310320448,Medknow
S71239593,0974-5203,0972-0707,False,True,P4310320448,Medknow
S150031133,0974-5963,1742-6413,False,True,P4310320448,Medknow
S38672802,0974-5971,0256-4602,False,True,P4310320547,Taylor & Francis
S9998669,0974-6005,0974-6005,False,False,P4310320448,Medknow
S24739419,0974-6013,0974-6013,False,False,P4310320448,Medknow
S146206,0974-6773,1477-3163,False,True,P4310320448,Medknow
S2764361555,0974-7168,0974-7168,True,False,P4310320448,Medknow
S2765024599,0974-7192,0974-7192,False,False,,
S200036831,0974-7877,0974-7877,False,False,P4310320558,Chemical Abstracts Service
S4210221517,0974-8024,0974-8024,False,True,,
S150556310,0974-8490,0974-8490,False,True,P4310320448,Medknow
S65045848,0974-9233,0974-9233,False,True,P4310320448,Medknow
S4210203298,0974-9330,0974-9330,False,True,,
S4210211723,0975-0282,0975-0290,False,True,,
S4210211723,0975-0290,0975-0290,False,True,,
S2764894505,0975-0533,0975-0533,False,False,,
S2764835430,0975-1432,0975-153X,False,False,,
S39418995,0975-1475,0975-1475,False,True,P4310320448,Medknow
S172241011,0975-1483,0975-1483,False,True,,
S2764469077,0975-1491,0975-1491,False,True,P4322697801,Innovare Academic Sciences
S172241011,0975-1505,0975-1483,False,True,,
S2764835430,0975-153X,0975-153X,False,False,,
S44261829,0975-1564,0253-7176,True,True,P4310320017,SAGE Publishing
S65045848,0975-1599,0974-9233,False,True,P4310320448,Medknow
S24739419,0975-1602,0974-6013,False,False,P4310320448,Medknow
S112025928,0975-2129,0971-5851,False,True,P4310320000,Thieme Medical Publishers (Germany)
S39418995,0975-2137,0975-1475,False,True,P4310320448,Medknow
S4210203298,0975-2307,0974-9330,False,True,,
S2764983607,0975-248X,0975-248X,False,False,,
S25154033,0975-2935,0975-2935,True,False,P4310318766,AesthetixMS: Aesthetics Media Services
S4210229249,0975-3265,0975-3265,False,False,,
S51106410,0975-3346,0975-3346,False,False,,
S2764693226,0975-3397,0975-3397,False,False,,
S154051528,0975-3826,0975-3826,False,True,,
S4210176547,0975-3834,0975-3834,False,True,,
S154051528,0975-4660,0975-3826,False,True,,
S4210176547,0975-4679,0975-3834,False,True,,
S4210194799,0975-5462,0975-5462,False,False,,
S4210219940,0975-5578,0975-5578,False,True,,
S181807688,0975-5586,0975-5586,False,True,,
S150306837,0975-5705,0975-5705,False,True,,
S181807688,0975-5926,0975-5586,False,True,,
S4210219940,0975-5934,0975-5578,False,True,,
S150306837,0975-5985,0975-5705,False,True,,
